Ile,2019,2020
Tahiti,0.23932001514647328,0.27569518076410027
Moorea,0.19621938667145913,0.22783928528542952
Bora Bora,0.14087273276650747,0.1711961645163897
Raiatea,0.2193744067051006,0.2475378920164839
Huahine,0.19853515038722458,0.21386754482253933
Rangiroa,0.21915099825547588,0.26325581395348835
Marquises,0.3391012075189842,0.3503016591251885
Australes,0.48477859778597787,0.43146603098927294
