208235;00;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-05 17:26:43.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-17;2020-08-24;2020-09-08;2020-09-05;2020-09-05 08:13:00.000;2020-09-05 08:54:00.000;41;13;2;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208237;00;Ge01;2020;05 - Hao;En05;AHC;750;NULL;Echec terrain;NULL;0;0;0;2020-09-04 16:21:45.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;AHC;2020-08-17;2020-08-24;2020-09-08;2020-09-04;2020-09-04 09:19:00.000;2020-09-04 09:20:00.000;1;12;2;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208238;01;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-08 17:27:35.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-24;2020-08-31;2020-09-15;2020-09-08;2020-09-08 12:58:00.000;2020-09-08 14:00:00.000;62;9;2;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208239;01;Ge01;2020;05 - Hao;En05;IAJ;750;NULL;Echec enquêteur;NULL;0;0;0;2020-09-05 17:26:43.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;IAJ;2020-08-24;2020-08-31;2020-09-15;2020-09-05;2020-09-05 13:52:00.000;2020-09-05 13:53:00.000;1;6;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208240;01;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-09 16:51:11.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-24;2020-08-31;2020-09-15;2020-09-09;2020-09-09 11:16:00.000;2020-09-09 11:35:00.000;19;10;2;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208241;01;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-07 15:56:01.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-24;2020-08-31;2020-09-15;2020-09-07;2020-09-07 09:27:00.000;2020-09-07 10:31:00.000;64;8;2;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208242;01;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-11 15:35:49.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-24;2020-08-31;2020-09-15;2020-09-11;2020-09-08 10:08:00.000;2020-09-11 08:35:00.000;4227;12;2;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208243;02;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-07 15:56:01.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-31;2020-09-07;2020-09-22;2020-09-07;2020-09-03 10:11:00.000;2020-09-07 14:32:00.000;6021;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208244;02;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-07 15:56:01.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-31;2020-09-07;2020-09-22;2020-09-07;2020-09-07 10:37:00.000;2020-09-07 10:52:00.000;15;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208245;02;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-07 15:56:01.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-31;2020-09-07;2020-09-22;2020-09-07;2020-09-07 14:49:00.000;2020-09-07 15:32:00.000;43;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208246;02;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-07 15:56:01.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-31;2020-09-07;2020-09-22;2020-09-07;2020-09-07 13:00:00.000;2020-09-07 13:40:00.000;40;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208247;02;Ge01;2020;05 - Hao;En05;IAJ;750;NULL;Echec enquêteur;NULL;0;0;0;2020-09-07 15:56:01.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;IAJ;2020-08-31;2020-09-07;2020-09-22;2020-09-07;2020-09-07 13:40:00.000;2020-09-07 13:42:00.000;2;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208248;03;Ge01;2020;05 - Hao;En05;ALD;750;NULL;Echec enquêteur;NULL;0;0;0;NULL;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ALD;2020-09-07;2020-09-14;2020-09-29;2020-09-14;2020-09-14 08:02:00.000;2020-09-14 08:03:00.000;1;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208249;02;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-08 17:27:35.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-31;2020-09-07;2020-09-22;2020-09-08;2020-09-08 08:50:00.000;2020-09-08 09:51:00.000;61;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208250;02;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-07 15:56:01.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-31;2020-09-07;2020-09-22;2020-09-07;2020-09-07 11:11:00.000;2020-09-07 11:59:00.000;48;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208260;02;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-09 16:51:11.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-08-31;2020-09-07;2020-09-22;2020-09-09;2020-09-09 11:45:00.000;2020-09-09 12:07:00.000;22;3;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208261;02;Ge01;2020;05 - Hao;En05;VAC;750;NULL;Echec terrain;NULL;0;0;0;2020-09-09 16:51:11.000;NULL;2020-12-11 11:21:00.000;Grappe clôturée;VAC;2020-08-31;2020-09-07;2020-09-22;2020-09-09;2020-09-09 13:20:00.000;2020-09-09 13:22:00.000;2;3;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208262;03;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;NULL;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-07;2020-09-14;2020-09-29;2020-09-14;2020-09-14 08:45:00.000;2020-09-14 09:33:00.000;48;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208263;03;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;NULL;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-07;2020-09-14;2020-09-29;2020-09-14;2020-09-14 09:42:00.000;2020-09-14 09:55:00.000;13;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208264;03;Ge01;2020;05 - Hao;En05;PER;750;NULL;Echec terrain;NULL;0;0;0;NULL;NULL;2020-12-11 11:21:00.000;Grappe clôturée;PER;2020-09-07;2020-09-14;2020-09-29;2020-09-14;2020-09-14 08:04:00.000;2020-09-14 08:05:00.000;1;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208265;03;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-15 19:23:12.000;2020-09-18 10:30:54.967;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-07;2020-09-14;2020-09-29;2020-09-15;2020-09-15 18:43:00.000;2020-09-15 18:55:00.000;12;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208266;03;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-15 16:31:09.000;2020-09-18 10:30:54.863;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-07;2020-09-14;2020-09-29;2020-09-15;2020-09-15 08:53:00.000;2020-09-15 09:40:00.000;47;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208267;03;Ge01;2020;05 - Hao;En05;ALD;750;NULL;Echec enquêteur;NULL;0;0;0;NULL;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ALD;2020-09-07;2020-09-14;2020-09-29;2020-09-14;2020-09-14 11:13:00.000;2020-09-14 11:14:00.000;1;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208268;03;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;NULL;NULL;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-07;2020-09-14;2020-09-29;2020-09-14;2020-09-14 10:03:00.000;2020-09-14 11:12:00.000;69;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208269;03;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-15 16:31:09.000;2020-09-18 10:30:54.863;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-07;2020-09-14;2020-09-29;2020-09-15;2020-09-15 10:01:00.000;2020-09-15 10:21:00.000;20;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208288;05;Ge01;2020;05 - Hao;En05;PER;750;NULL;Echec terrain;NULL;0;0;0;2020-09-29 09:31:14.000;2020-10-01 07:43:53.450;2020-12-11 11:21:00.000;Grappe clôturée;PER;2020-09-21;2020-09-28;2020-10-13;2020-09-29;2020-09-29 06:56:00.000;2020-09-29 07:02:00.000;6;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208289;05;Ge01;2020;05 - Hao;En05;PER;750;NULL;Echec terrain;NULL;0;0;0;2020-09-29 09:31:14.000;2020-10-01 07:43:53.450;2020-12-11 11:21:00.000;Grappe clôturée;PER;2020-09-21;2020-09-28;2020-10-13;2020-09-29;2020-09-29 07:02:00.000;2020-09-29 07:03:00.000;1;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208290;05;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-10-01 12:45:38.000;2020-10-02 07:49:44.087;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-21;2020-09-28;2020-10-13;2020-10-01;2020-10-01 08:23:00.000;2020-10-01 08:53:00.000;30;4;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208291;05;Ge01;2020;05 - Hao;En05;PER;750;NULL;Echec terrain;NULL;0;0;0;2020-09-29 09:31:14.000;2020-10-01 07:43:53.450;2020-12-11 11:21:00.000;Grappe clôturée;PER;2020-09-21;2020-09-28;2020-10-13;2020-09-29;2020-09-29 07:03:00.000;2020-09-29 07:05:00.000;2;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208292;05;Ge01;2020;05 - Hao;En05;IAJ;750;NULL;Echec enquêteur;NULL;0;0;0;2020-10-01 12:45:38.000;2020-10-02 07:49:44.087;2020-12-11 11:21:00.000;Grappe clôturée;IAJ;2020-09-21;2020-09-28;2020-10-13;2020-10-01;2020-10-01 09:59:00.000;2020-10-01 10:03:00.000;4;4;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208293;05;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-29 09:31:14.000;2020-10-01 07:43:53.450;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-21;2020-09-28;2020-10-13;2020-09-29;2020-09-29 09:02:00.000;2020-09-29 09:21:00.000;19;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208294;05;Ge01;2020;05 - Hao;En05;ALD;750;NULL;Echec enquêteur;NULL;0;0;0;2020-09-29 09:31:14.000;2020-10-01 07:43:53.450;2020-12-11 11:21:00.000;Grappe clôturée;ALD;2020-09-21;2020-09-28;2020-10-13;2020-09-29;2020-09-29 06:58:00.000;2020-09-29 07:00:00.000;2;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208296;05;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-10-01 12:45:38.000;2020-10-02 07:49:44.087;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-21;2020-09-28;2020-10-13;2020-10-01;2020-10-01 12:00:00.000;2020-10-01 12:36:00.000;36;4;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208297;05;Ge01;2020;05 - Hao;En05;IAJ;750;NULL;Echec enquêteur;NULL;0;0;0;2020-09-29 09:31:14.000;2020-10-01 07:43:53.450;2020-12-11 11:21:00.000;Grappe clôturée;IAJ;2020-09-21;2020-09-28;2020-10-13;2020-09-29;2020-09-29 09:22:00.000;2020-09-29 09:23:00.000;1;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
