"id";"distance";"period";"nb_tourism";"french";"europe";"asia";"america";"pacific";"hub";"mois";"annee";"oct";"nov";"dec";"fev";"mar";"avr";"mai";"jui";"juil";"aou";"sep";"expedia";"tahiti_tourism";"french_bee";"united_airl";"Tx_change";"brent";"dist_oil";"name";"price";"tahiti";"lnb_tourism";"ldist_oil";"lprice"
"Brésil";10294;"7/2010";171;0;0;0;1;0;0;"7";"2010";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.2236;58.55;602713.7;"Brésil72010";128.7959;"PF";5.14749447681345;13.3091975702564;4.85822898086546
"Brésil";10294;"8/2010";141;0;0;0;1;0;0;"8";"2010";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.3061;59.49;612390.06;"Brésil82010";133.745;"PF";4.95582705760126;13.3251247114125;4.89593500189978
"Brésil";10294;"9/2010";229;0;0;0;1;0;0;"9";"2010";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.2688;59.52;612698.88;"Brésil92010";136.0928;"PF";5.4380793089232;13.3256288707375;4.91333700598031
"Brésil";10294;"10/2010";285;0;0;0;1;0;0;"10";"2010";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3632;59.68;614345.92;"Brésil102010";141.8965;"PF";5.65599181081985;13.3283134361082;4.95509791860458
"Brésil";10294;"11/2010";147;0;0;0;1;0;0;"11";"2010";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3964;62.39;642242.66;"Brésil112010";141.4921;"PF";4.99721227376411;13.3727214863354;4.95224388513603
"Brésil";10294;"12/2010";315;0;0;0;1;0;0;"12";"2010";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1.2987;69.45;714918.3;"Brésil122010";137.7639;"PF";5.75574221358691;13.4799235494131;4.92554135038323
"Brésil";10294;"1/2011";87;0;0;0;1;0;0;"1";"2011";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3346;72.09;742094.46;"Brésil12011";140.1454;"PF";4.47733681447821;13.5172318186292;4.94268045509569
"Brésil";10294;"2/2011";158;0;0;0;1;0;0;"2";"2011";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.3685;76.18;784196.92;"Brésil22011";133.6234;"PF";5.06890420222023;13.5724154412632;4.89502539546623
"Brésil";10294;"3/2011";171;0;0;0;1;0;0;"3";"2011";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.3803;81.76;841637.44;"Brésil32011";135.1652;"PF";5.14749447681345;13.6431046066681;4.90649773402701
"Brésil";10294;"4/2011";227;0;0;0;1;0;0;"4";"2011";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.4174;85.23;877357.62;"Brésil42011";135.3783;"PF";5.42934562895444;13.6846699647469;4.90807308175535
"Brésil";10294;"5/2011";226;0;0;0;1;0;0;"5";"2011";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1.4825;79.78;821255.32;"Brésil52011";128.028;"PF";5.4249500174814;13.61858932669;4.85224898999732
"Brésil";10294;"6/2011";278;0;0;0;1;0;0;"6";"2011";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.4393;79.07;813946.58;"Brésil62011";125.0514;"PF";5.63121178182137;13.6096500162955;4.82872485278275
"Brésil";10294;"7/2011";181;0;0;0;1;0;0;"7";"2011";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.4498;81.72;841225.68;"Brésil72011";121.4007;"PF";5.2040066870768;13.6426152501621;4.79909664467138
"Brésil";10294;"8/2011";178;0;0;0;1;0;0;"8";"2011";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.4359;76.75;790064.5;"Brésil82011";108.1612;"PF";5.18738580584075;13.57986986668;4.68362270690766
"Brésil";10294;"9/2011";296;0;0;0;1;0;0;"9";"2011";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.4377;80.65;830211.1;"Brésil92011";111.4011;"PF";5.6937321388027;13.6294352847839;4.71313720177118
"Brésil";10294;"10/2011";252;0;0;0;1;0;0;"10";"2011";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3337;79.87;822181.78;"Brésil102011";109.7449;"PF";5.53338948872752;13.619716793142;4.69815858162726
"Brésil";10294;"11/2011";228;0;0;0;1;0;0;"11";"2011";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3858;81.37;837622.78;"Brésil112011";114.8218;"PF";5.43372200355424;13.6383231349213;4.74338136132799
"Brésil";10294;"12/2011";248;0;0;0;1;0;0;"12";"2011";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1.3438;81.9;843078.6;"Brésil122011";115.267;"PF";5.51745289646471;13.6448154710717;4.7472511764219
"Brésil";10294;"1/2012";181;0;0;0;1;0;0;"1";"2012";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2937;86.08;886107.52;"Brésil12012";122.0988;"PF";5.2040066870768;13.6945935766262;4.80483055305854
"Brésil";10294;"2/2012";149;0;0;0;1;0;0;"2";"2012";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.3083;90.54;932018.76;"Brésil22012";131.6867;"PF";5.01063529409626;13.7451082222205;4.88042561655782
"Brésil";10294;"3/2012";129;0;0;0;1;0;0;"3";"2012";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.3326;94.64;974224.16;"Brésil32012";133.8172;"PF";4.86753445045558;13.7893966998828;4.89647468950701
"Brésil";10294;"4/2012";223;0;0;0;1;0;0;"4";"2012";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.3358;91.53;942209.82;"Brésil42012";125.8209;"PF";5.41164605185504;13.7559832676094;4.83485946719212
"Brésil";10294;"5/2012";208;0;0;0;1;0;0;"5";"2012";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1.3242;86.37;889092.78;"Brésil52012";115.1889;"PF";5.34233425196481;13.6979568735049;4.74657338945276
"Brésil";10294;"6/2012";213;0;0;0;1;0;0;"6";"2012";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1.2361;76.32;785638.08;"Brésil62012";109.7674;"PF";5.36597601502185;13.5742515073527;4.69836358153003
"Brésil";10294;"7/2012";220;0;0;0;1;0;0;"7";"2012";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1.2671;84.03;865004.82;"Brésil72012";109.7904;"PF";5.39816270151775;13.6704903581528;4.69857309355907
"Brésil";10294;"8/2012";229;0;0;0;1;0;0;"8";"2012";0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1.2305;91.41;940974.54;"Brésil82012";116.9357;"PF";5.4380793089232;13.7546713618784;4.76162421107778
"Brésil";10294;"9/2012";337;0;0;0;1;0;0;"9";"2012";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1.2567;88.1;906901.4;"Brésil92012";120.4737;"PF";5.82304589548302;13.7177890131548;4.79143147184772
"Brésil";10294;"10/2012";346;0;0;0;1;0;0;"10";"2012";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.286;86.3;888372.2;"Brésil102012";117.7528;"PF";5.84932477994686;13.6971460783021;4.76858751180701
"Brésil";10294;"11/2012";287;0;0;0;1;0;0;"11";"2012";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.296;85.58;880960.52;"Brésil112012";114.9037;"PF";5.66296048013595;13.6887680912014;4.74409438625095
"Brésil";10294;"12/2012";265;0;0;0;1;0;0;"12";"2012";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1.2986;83.67;861298.98;"Brésil122012";120.0986;"PF";5.5834963087817;13.6661969705202;4.78831307206546
"Brésil";10294;"1/2013";233;0;0;0;1;0;0;"1";"2013";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1.3195;85.04;875401.76;"Brésil12013";123.5313;"PF";5.4553211153577;13.6824382142464;4.81649456525276
"Brésil";10294;"2/2013";206;0;0;0;1;0;0;"2";"2013";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1.3577;87.23;897945.62;"Brésil22013";116.3945;"PF";5.33271879326537;13.7078647886578;4.75698528332187
"Brésil";10294;"3/2013";196;0;0;0;1;0;0;"3";"2013";0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1.3056;84.27;867475.38;"Brésil32013";114.0578;"PF";5.28320372873799;13.673342409997;4.73670533744839
"Brésil";10294;"4/2013";202;0;0;0;1;0;0;"4";"2013";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1.2814;78.98;813020.12;"Brésil42013";110.0051;"PF";5.31320597904179;13.6085111360712;4.70052672835402
"Brésil";10294;"5/2013";312;0;0;0;1;0;0;"5";"2013";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1.317;79.36;816931.84;"Brésil52013";111.3736;"PF";5.74620319054015;13.6133109431893;4.71289031556606
"Brésil";10294;"6/2013";202;0;0;0;1;0;0;"6";"2013";0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.2984;78.19;804887.86;"Brésil62013";99.64996;"PF";5.31320597904179;13.5984582423491;4.60166364525381
"Brésil";10294;"7/2013";280;0;0;0;1;0;0;"7";"2013";0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.3008;82.34;847607.96;"Brésil72013";94.55801;"PF";5.63835466933375;13.6501734965545;4.54921350859709
"Brésil";10294;"8/2013";241;0;0;0;1;0;0;"8";"2013";0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.3302;83.37;858210.78;"Brésil82013";100.5693;"PF";5.48893772615669;13.6626050126352;4.61084704210603
"Brésil";10294;"9/2013";381;0;0;0;1;0;0;"9";"2013";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1.3234;83.59;860475.46;"Brésil92013";107.747;"PF";5.94542060860658;13.6652403759238;4.67978588636888
"Brésil";10294;"10/2013";310;0;0;0;1;0;0;"10";"2013";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1.3529;80.28;826402.32;"Brésil102013";108.825;"PF";5.73979291217923;13.6248370041408;4.68974108743836
"Brésil";10294;"11/2013";225;0;0;0;1;0;0;"11";"2013";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1.3583;80.17;825269.98;"Brésil112013";106.182;"PF";5.42053499927229;13.6234658602676;4.6651546029171
"Brésil";10294;"12/2013";276;0;0;0;1;0;0;"12";"2013";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1.3589;80.79;831652.26;"Brésil122013";102.2032;"PF";5.62401750618734;13.6311696757043;4.62696298843402
"Brésil";10294;"1/2014";159;0;0;0;1;0;0;"1";"2014";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.3742;78.91;812299.54;"Brésil12014";98.92286;"PF";5.07517381523383;13.6076244427456;4.59434035448759
"Brésil";10294;"2/2014";161;0;0;0;1;0;0;"2";"2014";0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1.3493;79.68;820225.92;"Brésil22014";95.15662;"PF";5.08759633523238;13.617335093489;4.55552416567826
"Brésil";10294;"3/2014";233;0;0;0;1;0;0;"3";"2014";0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1.3786;77.7;799843.8;"Brésil32014";94.52103;"PF";5.4553211153577;13.5921717375863;4.54882234942396
"Brésil";10294;"4/2014";372;0;0;0;1;0;0;"4";"2014";0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1.3768;78.04;803343.76;"Brésil42014";103.5146;"PF";5.92157841964382;13.5965379959676;4.63971266555893
"Brésil";10294;"5/2014";211;0;0;0;1;0;0;"5";"2014";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1.3866;79.85;821975.9;"Brésil52014";106.5798;"PF";5.35658627467201;13.6194663548737;4.6688940003422
"Brésil";10294;"6/2014";154;0;0;0;1;0;0;"6";"2014";0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.3634;82.3;847196.2;"Brésil62014";108.075;"PF";5.04342511691925;13.6496875878957;4.6828254305537
"Brésil";10294;"7/2014";170;0;0;0;1;0;0;"7";"2014";0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.3692;79;813226;"Brésil72014";111.8882;"PF";5.14166355650266;13.6087643326797;4.7175001584617
"Brésil";10294;"8/2014";199;0;0;0;1;0;0;"8";"2014";0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.3391;76.54;787902.76;"Brésil82014";116.0106;"PF";5.29831736654804;13.5771299602103;4.75368156624187
"Brésil";10294;"9/2014";390;0;0;0;1;0;0;"9";"2014";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1.3138;75.52;777402.88;"Brésil92014";117.0744;"PF";5.96870755998537;13.5637140020499;4.76280963013655
"Brésil";10294;"10/2014";307;0;0;0;1;0;0;"10";"2014";1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.2631;68.87;708947.78;"Brésil102014";109.1684;"PF";5.73009978297357;13.4715371497693;4.69289164414374
"Brésil";10294;"11/2014";169;0;0;0;1;0;0;"11";"2014";0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1.2517;62.9;647492.6;"Brésil112014";107.6165;"PF";5.13579843705026;13.3808626439191;4.67857398169634
"Brésil";10294;"12/2014";242;0;0;0;1;0;0;"12";"2014";0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1.2456;50.55;520361.7;"Brésil122014";100.6136;"PF";5.49306144334055;13.1622794256792;4.61128743739525
"Brésil";10294;"1/2015";123;0;0;0;1;0;0;"1";"2015";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.2101;41.46;426789.24;"Brésil12015";97.31792;"PF";4.82028156560504;12.9640455872203;4.57798314489613
"Brésil";10294;"2/2015";189;0;0;0;1;0;0;"2";"2015";0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1.1284;51.06;525611.64;"Brésil22015";100.8094;"PF";5.24702407216049;13.172317892026;4.61323160525764
"Brésil";10294;"3/2015";243;0;0;0;1;0;0;"3";"2015";0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1.1187;51.5;530141;"Brésil32015";101.2584;"PF";5.4971682252932;13.1808982878824;4.61767566550837
"Brésil";10294;"4/2015";165;0;0;0;1;0;0;"4";"2015";0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1.0736;55.11;567302.34;"Brésil42015";109.2835;"PF";5.11198778835654;13.2486476681078;4.69394542312805
"Brésil";10294;"5/2015";277;0;0;0;1;0;0;"5";"2015";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1.1222;57.87;595713.78;"Brésil52015";112.1513;"PF";5.62762111369064;13.2975155957984;4.7198488525174
"Brésil";10294;"6/2015";276;0;0;0;1;0;0;"6";"2015";0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.0989;55.6;572346.4;"Brésil62015";107.445;"PF";5.62401750618734;13.2574996814692;4.67697908873452
"Brésil";10294;"7/2015";203;0;0;0;1;0;0;"7";"2015";0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.1139;50.83;523244.02;"Brésil72015";103.5964;"PF";5.31811999384422;13.1678032116715;4.64050258018687
"Brésil";10294;"8/2015";165;0;0;0;1;0;0;"8";"2015";0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.0972;42.2;434406.8;"Brésil82015";95.79922;"PF";5.11198778835654;12.9817367012547;4.56225454298125
"Brésil";10294;"9/2015";292;0;0;0;1;0;0;"9";"2015";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1.121;42.09;433274.46;"Brésil92015";93.05756;"PF";5.68017260901707;12.9791266629952;4.53321822642952
"Brésil";10294;"10/2015";196;0;0;0;1;0;0;"10";"2015";1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.1176;42.86;441200.84;"Brésil102015";95.17151;"PF";5.28320372873799;12.9972554702581;4.55568063230282
"Brésil";10294;"11/2015";93;0;0;0;1;0;0;"11";"2015";0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1.1015;41.32;425348.08;"Brésil112015";94.58144;"PF";4.54329478227;12.9606631244641;4.549461262306
"Brésil";10294;"12/2015";135;0;0;0;1;0;0;"12";"2015";0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1.0567;34.68;356995.92;"Brésil122015";89.52837;"PF";4.91265488573605;12.785479632125;4.49455555829246
"Brésil";10294;"1/2016";68;0;0;0;1;0;0;"1";"2016";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.0862;28.37;292040.78;"Brésil12016";79.37943;"PF";4.23410650459726;12.5846487290335;4.3742392666791
"Brésil";10294;"2/2016";76;0;0;0;1;0;0;"2";"2016";0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1.0833;29.94;308202.36;"Brésil22016";82.33208;"PF";4.34380542185368;12.6385118592042;4.41076082517194
"Brésil";10294;"3/2016";99;0;0;0;1;0;0;"3";"2016";0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1.0872;35.21;362451.74;"Brésil32016";98.8275;"PF";4.60517018598809;12.8006466133797;4.59337590610538
"Brésil";10294;"4/2016";169;0;0;0;1;0;0;"4";"2016";0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1.138;37.26;383554.44;"Brésil42016";104.3349;"PF";5.13579843705026;12.8572368453861;4.64760591773375
"Brésil";10294;"5/2016";186;0;0;0;1;0;0;"5";"2016";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1.1447;41.64;428642.16;"Brésil52016";102.3456;"PF";5.23110861685459;12.9683777239595;4.62835532144213
"Brésil";10294;"6/2016";123;0;0;0;1;0;0;"6";"2016";0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.1132;43.18;444494.92;"Brésil62016";100.7682;"PF";4.82028156560504;13.0046939052994;4.61282282967371
"Brésil";10294;"7/2016";117;0;0;0;1;0;0;"7";"2016";0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.1106;40.73;419274.62;"Brésil72016";110.5329;"PF";4.77068462446567;12.946281401873;4.70531321419934
"Brésil";10294;"8/2016";152;0;0;0;1;0;0;"8";"2016";0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.1175;41.16;423701.04;"Brésil82016";116.4915;"PF";5.03043792139244;12.9567833911785;4.75781830897055
"Brésil";10294;"9/2016";201;0;0;0;1;0;0;"9";"2016";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1.1158;41.19;424009.86;"Brésil92016";117.524;"PF";5.30826769740121;12.9575119886607;4.76664256804608
"Brésil";10294;"10/2016";128;0;0;0;1;0;0;"10";"2016";1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.1235;45.13;464568.22;"Brésil102016";125.3706;"PF";4.85981240436167;13.0488636940516;4.83127415095041
"Brésil";10294;"11/2016";131;0;0;0;1;0;0;"11";"2016";0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1.0982;42.93;441921.42;"Brésil112016";123.7631;"PF";4.88280192258637;12.9988873624492;4.81836925443203
"Brésil";10294;"12/2016";66;0;0;0;1;0;0;"12";"2016";0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1.0591;51.29;527979.26;"Brésil122016";118.8782;"PF";4.20469261939097;13.1768122816139;4.77809943953584
"Brésil";10294;"1/2017";57;0;0;0;1;0;0;"1";"2017";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.0532;51.68;531993.92;"Brésil12017";127.8422;"PF";4.06044301054642;13.184387339687;4.85079669088116
"Brésil";10294;"2/2017";86;0;0;0;1;0;0;"2";"2017";0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1.0798;52.14;536729.16;"Brésil22017";133.5231;"PF";4.46590811865458;13.1932488887181;4.89427449657956
"Brésil";10294;"3/2017";110;0;0;0;1;0;0;"3";"2017";0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1.0576;48.64;500700.16;"Brésil32017";130.6343;"PF";4.70953020131233;13.1237627178706;4.872401816357
"Brésil";10294;"4/2017";128;0;0;0;1;0;0;"4";"2017";0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1.066;49.44;508935.36;"Brésil42017";129.2743;"PF";4.85981240436167;13.1400762933621;4.86193650345424
"Brésil";10294;"5/2017";302;0;0;0;1;0;0;"5";"2017";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1.0908;46.04;473935.76;"Brésil52017";130.8377;"PF";5.71373280550937;13.0688270640664;4.87395762379357
"Brésil";10294;"6/2017";210;0;0;0;1;0;0;"6";"2017";0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.1243;41.76;429877.44;"Brésil62017";124.575;"PF";5.35185813347607;12.9712554237871;4.82490794416747
"Brésil";10294;"7/2017";190;0;0;0;1;0;0;"7";"2017";0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.142;42.27;435127.38;"Brésil72017";129.5817;"PF";5.25227342804663;12.9833940947914;4.86431157024429
"Brésil";10294;"8/2017";216;0;0;0;1;0;0;"8";"2017";0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.1842;43.51;447891.94;"Brésil82017";138.2209;"PF";5.37989735354046;13.0123072769453;4.92885313000075
"Brésil";10294;"9/2017";242;0;0;0;1;0;0;"9";"2017";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1.1911;46.3;476612.2;"Brésil92017";149.1881;"PF";5.49306144334055;13.0744584413049;5.00520792587563
"Brésil";10294;"10/2017";195;0;0;0;1;0;0;"10";"2017";1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.1818;49.01;504508.94;"Brésil102017";152.9576;"PF";5.27811465923052;13.1313408391342;5.03016075880343
"Brésil";10294;"11/2017";121;0;0;0;1;0;0;"11";"2017";0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1.1646;53.37;549390.78;"Brésil112017";147.1864;"PF";4.80402104473326;13.2165652705586;4.99169981072209
"Brésil";10294;"12/2017";140;0;0;0;1;0;0;"12";"2017";0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1.1904;54.25;558449.5;"Brésil122017";148.2945;"PF";4.94875989037817;13.2329194726333;4.99920016147031
"Brésil";10294;"1/2018";107;0;0;0;1;0;0;"1";"2018";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.2002;56.58;582434.52;"Brésil12018";162.2355;"PF";4.68213122712422;13.2749720460861;5.08904898333176
"Brésil";10294;"2/2018";66;0;0;0;1;0;0;"2";"2018";0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1.2413;53;545582;"Brésil22018";169.2701;"PF";4.20469261939097;13.2096083937648;5.13149566397297
"Brésil";10294;"3/2018";146;0;0;0;1;0;0;"3";"2018";0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1.2194;53.87;554537.78;"Brésil32018";171.1664;"PF";4.99043258677874;13.2258902169051;5.14263618276355
"Brésil";10294;"4/2018";146;0;0;0;1;0;0;"4";"2018";0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1.2323;58.35;600654.9;"Brésil42018";170.82;"PF";4.99043258677874;13.3057758389453;5.140610370518
"Brésil";10294;"5/2018";253;0;0;0;1;0;0;"5";"2018";0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1.2078;64.85;667565.9;"Brésil52018";165.1709;"PF";5.53733426701854;13.4113933909752;5.10698069544956
"Brésil";10294;"6/2018";158;0;0;0;1;0;0;"6";"2018";0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1.1693;64.39;662830.66;"Brésil62018";146.0071;"PF";5.06890420222023;13.4042748217628;4.98365525066292
"Brésil";10294;"7/2018";171;0;0;0;1;0;0;"7";"2018";0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1.165;63.69;655624.86;"Brésil72018";154.4901;"PF";5.14749447681345;13.393344044596;5.04013001661484
"Brésil";10294;"8/2018";193;0;0;0;1;0;0;"8";"2018";0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1.1691;63.33;651919.02;"Brésil82018";156.2918;"PF";5.26785815906333;13.387675630741;5.05172477283942
"Brésil";10294;"9/2018";222;0;0;0;1;0;0;"9";"2018";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1.1596;67.63;696183.22;"Brésil92018";154.745;"PF";5.40717177146012;13.4533681517995;5.04177860086501
"Brésil";10294;"10/2018";188;0;0;0;1;0;0;"10";"2018";1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.1609;70.07;721300.58;"Brésil102018";169.0305;"PF";5.24174701505964;13.4888112225951;5.13007917201249
"Brésil";10294;"11/2018";56;0;0;0;1;0;0;"11";"2018";0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1.1311;57.34;590257.96;"Brésil112018";175.6551;"PF";4.04305126783455;13.2883149406679;5.16852241330314
"Brésil";10294;"12/2018";82;0;0;0;1;0;0;"12";"2018";0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1.1315;49.62;510788.28;"Brésil122018";174.7213;"PF";4.4188406077966;13.1437104584764;5.16319213300505
"Brésil";10294;"1/2019";141;0;0;0;1;0;0;"1";"2019";0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1.1466;51.91;534361.54;"Brésil12019";189.5323;"PF";4.95582705760126;13.1888279300518;5.24455945854659
"Brésil";10294;"2/2019";51;0;0;0;1;0;0;"2";"2019";0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1.1446;56.49;581508.06;"Brésil22019";194.2968;"PF";3.95124371858143;13.2733801115499;5.26938688687052
"Brésil";10294;"3/2019";80;0;0;0;1;0;0;"3";"2019";0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1.137;58.76;604875.44;"Brésil32019";193.1395;"PF";4.39444915467244;13.3127778315184;5.26341272573973
"Brésil";10294;"4/2019";130;0;0;0;1;0;0;"4";"2019";0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1.1218;63.36;652227.84;"Brésil42019";191.5144;"PF";4.87519732320115;13.3881492277189;5.25496300161609
"Brésil";10294;"5/2019";194;0;0;0;1;0;0;"5";"2019";0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1.1215;63.06;649139.64;"Brésil52019";189.3634;"PF";5.27299955856375;13.3834031343296;5.24366792026211
"Brésil";10294;"6/2019";205;0;0;0;1;0;0;"6";"2019";0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1.1169;56.05;576978.7;"Brésil62019";198.997;"PF";5.32787616878958;13.2655606297309;5.29328974923397
"Brésil";10294;"7/2019";239;0;0;0;1;0;0;"7";"2019";0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1.1376;57.07;587478.58;"Brésil72019";207.9387;"PF";5.48063892334199;13.2835950647613;5.33724332472688
"Brésil";10294;"8/2019";167;0;0;0;1;0;0;"8";"2019";0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1.1076;53.25;548155.5;"Brésil82019";202.1138;"PF";5.12396397940326;13.2143142848022;5.3088309051066
"Brésil";10294;"9/2019";231;0;0;0;1;0;0;"9";"2019";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1.0989;56.64;583052.16;"Brésil92019";207.9997;"PF";5.44673737166631;13.2760319295982;5.33753663739259
"Brésil";10294;"10/2019";158;0;0;0;1;0;0;"10";"2019";1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1.9;53.71;552890.74;"Brésil102019";210.2542;"PF";5.06890420222023;13.2229156841301;5.34831727487232
"Brésil";10294;"11/2019";108;0;0;0;1;0;0;"11";"2019";0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1.1152;56.74;584081.56;"Brésil112019";216.1423;"PF";4.69134788222914;13.2777959095934;5.37593698706944
"Brésil";10294;"12/2019";167;0;0;0;1;0;0;"12";"2019";0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1.1014;59.28;610228.32;"Brésil122019";227.2785;"PF";5.12396397940326;13.3215884612005;5.42617613773535
